"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"25.01.2021","60,56","60,67","60,77","59,17","25,75M","-1,26%"
"22.01.2021","61,33","60,94","61,83","60,19","24,74M","-0,87%"
"21.01.2021","61,87","63,21","63,33","61,74","19,42M","-2,18%"
"20.01.2021","63,25","63,75","63,82","62,83","17,45M","-0,69%"
"19.01.2021","63,69","65,20","65,25","62,91","27,02M","-0,84%"
"15.01.2021","64,23","67,37","67,65","64,09","38,24M","-6,93%"
"14.01.2021","69,01","67,52","69,43","67,17","29,11M","3,22%"
"13.01.2021","66,86","67,00","67,21","65,99","18,54M","0,28%"
"12.01.2021","66,67","67,49","67,74","66,24","20,16M","0,35%"
"11.01.2021","66,44","64,58","66,62","64,33","20,46M","1,64%"
"08.01.2021","65,37","66,21","66,21","64,34","20,75M","-0,98%"
"07.01.2021","66,02","67,07","68,10","66,01","24,16M","1,18%"
"06.01.2021","65,25","64,49","66,60","63,95","38,11M","5,75%"
"05.01.2021","61,70","60,35","62,00","60,02","20,21M","2,59%"
"04.01.2021","60,14","61,59","61,71","59,73","21,29M","-2,47%"
"31.12.2020","61,66","60,67","61,85","60,53","12,50M","1,31%"
"30.12.2020","60,86","60,91","61,26","60,67","10,77M","-0,08%"
"29.12.2020","60,91","61,15","61,40","60,55","10,80M","-0,36%"
"28.12.2020","61,13","60,62","61,93","60,49","14,41M","0,92%"
"24.12.2020","60,57","60,93","61,09","59,88","6,82M","-0,35%"
"23.12.2020","60,78","60,00","61,31","59,79","16,58M","2,56%"
"22.12.2020","59,26","61,10","61,14","59,15","17,88M","-3,22%"
"21.12.2020","61,23","60,35","61,82","59,81","31,91M","3,67%"
"18.12.2020","59,06","60,30","60,30","58,71","28,71M","-1,65%"
"17.12.2020","60,05","60,00","60,29","59,57","18,23M","0,50%"
"16.12.2020","59,75","60,06","60,14","59,36","14,99M","0,13%"
"15.12.2020","59,67","58,74","59,86","58,57","16,15M","1,58%"
"14.12.2020","58,74","60,00","60,26","58,73","19,69M","-0,32%"
"11.12.2020","58,93","59,80","59,81","58,18","20,96M","-2,60%"
"10.12.2020","60,50","58,04","60,78","58,01","25,87M","2,63%"
"09.12.2020","58,95","59,16","59,55","58,30","27,28M","1,01%"
"08.12.2020","58,36","57,48","58,40","57,36","15,51M","0,40%"
"07.12.2020","58,13","58,15","58,61","57,28","21,28M","-0,84%"
"04.12.2020","58,62","57,56","58,82","57,31","24,70M","3,61%"
"03.12.2020","56,58","57,38","57,44","56,20","18,78M","-1,08%"
"02.12.2020","57,20","55,36","57,42","55,25","26,80M","3,12%"
"01.12.2020","55,47","56,55","56,74","55,40","23,52M","0,73%"
"30.11.2020","55,07","56,14","56,54","54,99","23,36M","-2,82%"
"27.11.2020","56,67","57,00","57,24","56,12","14,27M","-0,68%"
"25.11.2020","57,06","56,27","57,16","55,33","28,25M","0,00%"
"24.11.2020","57,06","54,48","57,14","54,48","32,89M","7,05%"
"23.11.2020","53,30","52,51","53,63","52,29","28,92M","3,19%"
"20.11.2020","51,65","51,83","52,11","51,19","15,48M","-0,94%"
"19.11.2020","52,14","51,60","52,32","50,95","20,26M","2,14%"
"18.11.2020","51,05","51,09","52,65","51,01","25,82M","0,63%"
"17.11.2020","50,73","49,84","50,93","49,48","18,97M","0,65%"
"16.11.2020","50,40","50,41","51,02","49,85","26,70M","3,58%"
"13.11.2020","48,66","48,65","49,06","48,40","18,65M","0,79%"
"12.11.2020","48,28","47,97","48,41","47,71","28,47M","-1,33%"
"11.11.2020","48,93","47,90","49,29","47,68","29,72M","2,69%"
"10.11.2020","47,65","48,31","48,75","47,45","33,28M","0,02%"
"09.11.2020","47,64","46,87","48,78","46,26","56,90M","11,54%"
"06.11.2020","42,71","43,51","43,61","42,50","17,71M","-0,84%"
"05.11.2020","43,07","42,34","43,58","42,18","24,95M","2,35%"
"04.11.2020","42,08","42,53","43,41","41,90","25,96M","-3,33%"
"03.11.2020","43,53","43,30","44,02","43,06","29,99M","3,13%"
"02.11.2020","42,21","41,86","42,67","41,20","24,31M","1,91%"
"30.10.2020","41,42","41,03","41,54","40,49","26,97M","-0,58%"
"29.10.2020","41,66","41,13","42,15","40,71","23,35M","1,29%"
"28.10.2020","41,13","40,97","41,59","40,74","27,49M","-1,79%"
"27.10.2020","41,88","43,04","43,04","41,87","24,25M","-3,19%"
"26.10.2020","43,26","43,36","43,40","42,81","24,93M","-1,57%"
"23.10.2020","43,95","44,21","44,57","43,67","18,49M","0,00%"
"22.10.2020","43,95","42,89","43,99","42,66","21,34M","2,19%"
"21.10.2020","43,01","43,46","43,73","42,90","19,82M","-1,17%"
"20.10.2020","43,52","43,37","44,08","43,34","21,26M","1,45%"
"19.10.2020","42,90","43,35","43,39","42,81","22,79M","-0,67%"
"16.10.2020","43,19","43,68","43,88","43,08","26,01M","-0,96%"
"15.10.2020","43,61","42,54","43,63","42,25","26,41M","1,35%"
"14.10.2020","43,03","43,52","44,24","43,00","30,30M","-1,49%"
"13.10.2020","43,68","46,12","46,12","43,55","49,90M","-4,80%"
"12.10.2020","45,88","45,09","45,99","44,95","24,07M","2,11%"
"09.10.2020","44,93","45,01","45,59","44,69","25,60M","0,47%"
"08.10.2020","44,72","44,91","45,17","44,28","28,63M","-0,27%"
"07.10.2020","44,84","45,02","45,63","44,61","22,14M","0,97%"
"06.10.2020","44,41","45,47","46,06","44,16","29,51M","-1,11%"
"05.10.2020","44,91","44,26","45,23","44,21","24,17M","2,86%"
"02.10.2020","43,66","42,54","43,87","42,52","23,90M","0,51%"
"01.10.2020","43,44","43,33","43,65","42,60","21,90M","0,77%"
"30.09.2020","43,11","42,58","43,59","42,50","22,53M","1,63%"
"29.09.2020","42,42","43,10","43,29","42,02","20,70M","-2,12%"
"28.09.2020","43,34","42,92","43,88","42,89","21,20M","3,14%"
"25.09.2020","42,02","41,84","42,13","41,52","26,92M","-0,40%"
"24.09.2020","42,19","41,85","42,60","41,29","31,26M","0,81%"
"23.09.2020","41,85","43,61","43,95","41,79","28,78M","-3,33%"
"22.09.2020","43,29","43,79","44,13","43,08","25,80M","-1,46%"
"21.09.2020","43,93","43,41","44,15","43,07","33,47M","-2,07%"
"18.09.2020","44,86","45,52","45,96","44,76","33,20M","-1,47%"
"17.09.2020","45,53","45,46","45,83","45,01","28,74M","-1,06%"
"16.09.2020","46,02","45,21","46,76","44,62","45,54M","2,70%"
"15.09.2020","44,81","48,12","48,39","44,67","84,69M","-6,94%"
"14.09.2020","48,15","51,49","52,08","47,90","58,80M","-5,59%"
"11.09.2020","51,00","50,89","51,69","50,80","21,03M","0,10%"
"10.09.2020","50,95","51,72","52,50","50,70","22,32M","-0,88%"
"09.09.2020","51,40","51,20","51,59","50,62","19,19M","0,71%"
"08.09.2020","51,04","51,92","52,09","50,66","28,13M","-2,82%"
"04.09.2020","52,52","52,47","53,36","51,44","25,12M","1,98%"
"03.09.2020","51,50","52,44","53,64","51,23","25,00M","-0,87%"
"02.09.2020","51,95","51,04","52,14","50,66","15,35M","1,46%"
"01.09.2020","51,20","50,88","51,56","50,54","16,91M","0,16%"
"31.08.2020","51,12","51,91","52,04","51,10","16,28M","-2,22%"
"28.08.2020","52,28","52,07","52,37","51,53","16,99M","1,08%"
"27.08.2020","51,72","50,72","52,21","50,65","19,39M","1,71%"
"26.08.2020","50,85","51,66","51,79","50,81","14,54M","-1,55%"
"25.08.2020","51,65","51,85","52,51","50,97","17,24M","1,16%"
"24.08.2020","51,06","49,90","51,13","49,45","19,75M","3,57%"
"21.08.2020","49,30","49,45","50,08","49,16","17,42M","-0,56%"
"20.08.2020","49,58","49,53","50,01","49,23","15,92M","-1,41%"
"19.08.2020","50,29","50,68","51,33","50,00","20,84M","-0,10%"
"18.08.2020","50,34","51,52","51,53","50,28","17,10M","-2,10%"
"17.08.2020","51,42","52,63","52,82","51,35","19,79M","-2,85%"
"14.08.2020","52,93","52,45","53,35","52,35","13,86M","0,08%"
"13.08.2020","52,89","52,83","53,48","52,57","13,82M","-0,86%"
"12.08.2020","53,35","54,94","55,02","52,74","19,35M","-0,76%"
"11.08.2020","53,76","54,45","55,03","53,54","25,26M","1,70%"
"10.08.2020","52,86","52,29","53,21","52,25","16,85M","1,42%"
"07.08.2020","52,12","50,52","52,23","50,13","21,50M","2,42%"
"06.08.2020","50,89","50,75","51,29","50,58","11,02M","-0,29%"
"05.08.2020","51,04","50,50","51,31","50,47","16,50M","1,79%"
"04.08.2020","50,14","50,23","50,32","49,85","16,23M","-0,50%"
"03.08.2020","50,39","50,56","50,85","49,69","15,87M","0,76%"
"31.07.2020","50,01","50,26","50,31","49,37","22,49M","-1,69%"
"30.07.2020","50,87","51,11","51,20","49,86","24,15M","-3,14%"
"29.07.2020","52,52","51,17","52,59","50,99","16,99M","2,44%"
"28.07.2020","51,27","51,02","51,66","50,97","13,12M","-0,04%"
"27.07.2020","51,29","51,46","51,46","50,60","13,99M","-0,74%"
"24.07.2020","51,67","52,10","52,48","51,50","16,26M","-0,79%"
"23.07.2020","52,08","51,45","52,23","51,13","17,09M","0,81%"
"22.07.2020","51,66","51,54","52,28","51,15","17,87M","-0,14%"
"21.07.2020","51,73","50,90","51,82","50,67","21,96M","3,17%"
"20.07.2020","50,14","49,99","50,58","49,75","23,47M","-0,16%"
"17.07.2020","50,22","51,22","51,48","50,20","19,81M","-2,41%"
"16.07.2020","51,46","51,28","52,46","50,94","18,82M","-0,73%"
"15.07.2020","51,84","51,90","52,11","50,68","27,68M","3,37%"
"14.07.2020","50,15","51,29","52,08","50,01","35,81M","-3,93%"
"13.07.2020","52,20","53,33","53,60","51,86","27,15M","-0,85%"
"10.07.2020","52,65","49,45","52,69","49,45","28,03M","6,47%"
"09.07.2020","49,45","50,73","51,08","49,03","24,26M","-2,81%"
"08.07.2020","50,88","50,20","51,07","49,94","19,12M","1,11%"
"07.07.2020","50,32","51,25","51,35","50,09","21,24M","-3,17%"
"06.07.2020","51,97","51,87","52,56","51,19","22,61M","2,81%"
"02.07.2020","50,55","52,12","52,46","50,28","22,04M","0,40%"
"01.07.2020","50,35","51,76","51,99","50,15","19,21M","-1,47%"
"30.06.2020","51,10","49,81","51,55","49,65","23,36M","1,61%"
"29.06.2020","50,29","50,28","50,92","49,61","22,58M","1,43%"
"26.06.2020","49,58","52,34","52,34","49,47","35,43M","-5,88%"
"25.06.2020","52,68","50,30","52,79","50,13","28,11M","3,68%"
"24.06.2020","50,81","51,67","51,84","50,16","27,21M","-4,04%"
"23.06.2020","52,95","52,95","53,73","52,50","22,09M","1,71%"
"22.06.2020","52,06","51,85","52,57","51,52","22,64M","-1,63%"
"19.06.2020","52,92","54,06","54,09","51,56","50,38M","-0,23%"
"18.06.2020","53,04","52,67","53,65","52,03","22,28M","0,08%"
"17.06.2020","53,00","54,70","54,80","52,88","23,73M","-2,66%"
"16.06.2020","54,45","56,30","56,40","52,32","37,64M","2,77%"
"15.06.2020","52,98","49,96","53,00","49,74","36,59M","1,40%"
"12.06.2020","52,25","51,40","52,45","49,80","39,04M","7,98%"
"11.06.2020","48,39","51,67","53,51","48,20","62,10M","-13,37%"
"10.06.2020","55,86","58,90","59,14","55,86","36,74M","-6,12%"
"09.06.2020","59,50","59,00","60,20","57,65","30,42M","-2,84%"
"08.06.2020","61,24","60,66","61,33","59,77","32,59M","4,04%"
"05.06.2020","58,86","61,57","62,47","58,34","44,65M","5,77%"
"04.06.2020","55,65","53,30","55,69","52,61","33,08M","4,33%"
"03.06.2020","53,34","52,56","53,76","52,42","33,34M","4,92%"
"02.06.2020","50,84","50,71","51,29","50,16","27,65M","2,81%"
"01.06.2020","49,45","48,14","49,68","47,82","22,89M","3,21%"
"29.05.2020","47,91","48,02","49,48","47,56","35,90M","-2,54%"
"28.05.2020","49,16","52,99","53,01","49,11","38,02M","-5,93%"
"27.05.2020","52,26","51,68","52,39","49,86","43,66M","8,49%"
"26.05.2020","48,17","46,20","48,90","45,98","34,43M","9,23%"
"22.05.2020","44,10","44,77","45,05","43,69","22,63M","-2,00%"
"21.05.2020","45,00","45,17","45,79","44,78","21,70M","-1,03%"
"20.05.2020","45,47","45,57","46,28","45,22","23,84M","2,34%"
"19.05.2020","44,43","45,27","45,79","44,21","27,27M","-2,72%"
"18.05.2020","45,67","44,05","45,91","43,49","39,41M","8,95%"
"15.05.2020","41,92","41,58","42,45","41,10","28,49M","-0,33%"
"14.05.2020","42,06","39,99","42,10","38,76","40,98M","3,60%"
"13.05.2020","40,60","42,00","42,20","40,23","35,35M","-4,13%"
"12.05.2020","42,35","44,39","44,69","42,32","33,33M","-3,90%"
"11.05.2020","44,07","45,21","45,25","43,81","34,77M","-4,86%"
"08.05.2020","46,32","45,32","46,42","45,26","22,92M","3,76%"
"07.05.2020","44,64","43,52","45,16","43,44","29,85M","3,93%"
"06.05.2020","42,95","44,49","45,02","42,72","25,03M","-2,28%"
"05.05.2020","43,95","46,30","46,35","43,92","27,34M","-2,59%"
"04.05.2020","45,12","45,03","45,36","43,98","26,34M","-0,88%"
"01.05.2020","45,52","46,31","46,47","45,22","28,08M","-6,26%"
"30.04.2020","48,56","49,07","49,77","48,04","28,69M","-3,38%"
"29.04.2020","50,26","49,70","50,65","48,45","32,94M","6,46%"
"28.04.2020","47,21","48,94","49,59","46,93","28,97M","1,40%"
"27.04.2020","46,56","44,17","46,82","43,73","30,93M","8,03%"
"24.04.2020","43,10","43,00","43,34","41,73","26,31M","1,51%"
"23.04.2020","42,46","42,65","43,74","42,26","23,97M","0,52%"
"22.04.2020","42,24","43,00","43,12","41,85","21,91M","1,61%"
"21.04.2020","41,57","42,35","43,11","41,07","35,34M","-5,54%"
"20.04.2020","44,01","43,40","45,44","42,88","33,47M","-3,17%"
"17.04.2020","45,45","43,15","45,62","42,65","41,25M","12,17%"
"16.04.2020","40,52","42,71","42,84","40,10","37,76M","-5,46%"
"15.04.2020","42,86","43,37","44,27","42,61","32,25M","-5,64%"
"14.04.2020","45,42","47,66","47,74","43,52","40,47M","-2,70%"
"13.04.2020","46,68","47,50","47,57","45,27","27,94M","-1,54%"
"09.04.2020","47,41","46,94","49,22","46,37","43,66M","7,12%"
"08.04.2020","44,26","42,85","44,45","41,97","32,94M","7,30%"
"07.04.2020","41,25","44,81","45,59","41,12","35,22M","0,32%"
"06.04.2020","41,12","39,80","41,34","39,51","30,06M","9,68%"
"03.04.2020","37,49","39,00","39,46","36,67","25,33M","-4,44%"
"02.04.2020","39,23","38,36","39,66","37,30","29,53M","1,87%"
"01.04.2020","38,51","39,14","40,25","38,00","29,22M","-8,57%"
"31.03.2020","42,12","43,63","44,23","41,65","26,22M","-4,45%"
"30.03.2020","44,08","44,05","44,26","41,57","27,46M","0,64%"
"27.03.2020","43,80","44,13","45,50","43,00","25,48M","-4,82%"
"26.03.2020","46,02","43,68","46,29","43,00","31,57M","9,94%"
"25.03.2020","41,86","42,31","44,70","39,43","38,21M","2,95%"
"24.03.2020","40,66","37,65","40,92","37,34","34,10M","14,89%"
"23.03.2020","35,39","37,55","38,15","34,62","33,01M","-7,02%"
"20.03.2020","38,06","40,46","40,99","37,20","38,16M","-3,99%"
"19.03.2020","39,64","35,47","41,24","34,20","43,40M","8,81%"
"18.03.2020","36,43","37,06","37,99","32,00","48,35M","-9,49%"
"17.03.2020","40,25","42,00","43,98","38,80","51,65M","-2,28%"
"16.03.2020","41,19","40,49","45,23","39,57","35,13M","-19,30%"
"13.03.2020","51,04","47,82","51,24","45,31","40,52M","17,98%"
"12.03.2020","43,26","45,30","49,00","42,82","45,94M","-14,83%"
"11.03.2020","50,79","53,95","54,33","50,02","36,73M","-8,62%"
"10.03.2020","55,58","54,73","55,70","51,50","32,53M","8,20%"
"09.03.2020","51,37","54,31","55,61","51,00","35,63M","-16,17%"
"06.03.2020","61,28","60,46","62,31","59,74","29,92M","-3,48%"
"05.03.2020","63,49","64,80","65,12","63,01","27,28M","-5,79%"
"04.03.2020","67,39","66,05","67,52","64,36","24,19M","3,60%"
"03.03.2020","65,05","67,86","68,43","64,47","29,55M","-3,76%"
"02.03.2020","67,59","63,85","67,61","63,12","29,01M","6,51%"
"28.02.2020","63,46","62,00","64,45","61,34","46,03M","-1,54%"
"27.02.2020","64,45","66,10","66,89","64,40","34,66M","-5,47%"
"26.02.2020","68,18","70,02","70,61","68,16","25,58M","-1,80%"
"25.02.2020","69,43","72,63","73,21","69,00","27,45M","-4,27%"
"24.02.2020","72,53","73,38","74,05","72,44","21,10M","-5,12%"
"21.02.2020","76,44","77,56","77,96","76,15","14,02M","-2,28%"
"20.02.2020","78,22","77,66","78,69","77,31","11,76M","0,22%"
"19.02.2020","78,05","77,87","78,39","77,62","9,15M","0,61%"
"18.02.2020","77,58","78,61","78,86","77,51","10,36M","-1,54%"
"14.02.2020","78,79","78,89","79,09","78,45","9,06M","-0,27%"
"13.02.2020","79,00","78,89","79,28","78,62","8,95M","-0,42%"
"12.02.2020","79,33","79,90","80,77","79,30","9,48M","0,30%"
"11.02.2020","79,09","78,75","79,55","78,64","9,44M","0,78%"
"10.02.2020","78,48","78,08","78,74","78,05","8,42M","-0,27%"
"07.02.2020","78,69","78,13","79,05","78,06","8,34M","-0,35%"
"06.02.2020","78,97","79,80","79,86","78,40","12,83M","0,15%"
"05.02.2020","78,85","77,92","78,98","77,81","13,07M","3,07%"
"04.02.2020","76,50","76,75","77,27","76,43","12,17M","1,82%"
"03.02.2020","75,13","74,70","76,21","74,70","11,10M","0,97%"
"31.01.2020","74,41","75,96","76,18","73,91","17,10M","-3,90%"
"30.01.2020","77,43","75,74","77,54","75,50","12,50M","1,24%"
"29.01.2020","76,48","77,54","77,90","76,41","9,48M","-0,98%"
"28.01.2020","77,24","77,21","78,13","76,78","10,96M","0,69%"
"27.01.2020","76,71","76,26","77,00","75,85","15,86M","-2,18%"
"24.01.2020","78,42","79,62","79,67","77,64","15,04M","-1,73%"
"23.01.2020","79,80","79,58","80,08","78,92","11,62M","-0,37%"
"22.01.2020","80,10","80,20","80,48","79,86","8,05M","0,25%"
"21.01.2020","79,90","80,48","80,91","79,87","10,52M","-1,50%"
"17.01.2020","81,12","81,16","81,40","80,81","12,41M","0,15%"
"16.01.2020","81,00","81,96","82,13","80,84","10,43M","-0,30%"
"15.01.2020","81,24","81,73","82,05","80,73","16,06M","-0,82%"
"14.01.2020","81,91","81,20","83,11","80,97","24,98M","1,56%"
"13.01.2020","80,65","79,50","80,72","79,00","16,59M","1,77%"
"10.01.2020","79,25","80,00","80,01","79,07","10,06M","-1,04%"
"09.01.2020","80,08","80,98","80,98","79,73","12,90M","0,91%"
"08.01.2020","79,36","78,77","80,00","78,68","11,29M","0,76%"
"07.01.2020","78,76","79,29","79,30","78,73","10,49M","-0,87%"
"06.01.2020","79,45","78,72","79,55","78,72","10,07M","-0,31%"
"03.01.2020","79,70","79,80","80,52","79,45","12,66M","-1,88%"
"02.01.2020","81,23","80,13","81,26","80,03","12,73M","1,68%"
